iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
ECU,South America,Ecuador,2020-11-27,189534,1396,813.429,13358,42,37.571,10742.694,79.125,46.105,757.125,2.381,2.13,1.04,,,,,,,,,5366,594125,33.675,0.304,4360,0.247,0.187,5.4,people tested,,,,,,,,,,52.78,17643060,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,2020-11-28,190909,1375,861.857,13371,13,33.143,10820.629,77.934,48.85,757.862,0.737,1.879,1.04,,,,,,,,,6588,600713,34.048,0.373,4589,0.26,0.188,5.3,people tested,,,,,,,,,,52.78,17643060,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,2020-11-29,192117,1208,924.857,13423,52,31.714,10889.097,68.469,52.42,760.809,2.947,1.798,1.03,,,,,,,,,5302,606015,34.349,0.301,4427,0.251,0.209,4.8,people tested,,,,,,,,,,52.78,17643060,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,2020-11-30,192685,568,963,13461,38,33.714,10921.291,32.194,54.582,762.963,2.154,1.911,1.02,,,,,,,,,2927,608942,34.515,0.166,4552,0.258,0.212,4.7,people tested,,,,,,,,,,52.78,17643060,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,2020-12-01,193673,988,1033.857,13501,40,33.857,10977.291,55.999,58.599,765.23,2.267,1.919,1,,,,,,,,,4769,613711,34.785,0.27,4848,0.275,0.213,4.7,people tested,,,,,,,,,,55.56,17643060,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,2020-12-02,194876,1203,1092.286,13562,61,39.143,11045.476,68.185,61.91,768.688,3.457,2.219,0.98,,,,,,,,,4438,618149,35.036,0.252,4993,0.283,0.219,4.6,people tested,,,,,,,,,,55.56,17643060,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,2020-12-03,195884,1008,1106.571,13612,50,42.286,11102.609,57.133,62.72,771.521,2.834,2.397,0.96,,,,,,,,,3805,621954,35.252,0.216,4742,0.269,0.233,4.3,people tested,,,,,,,,,,55.56,17643060,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,2020-12-04,196482,598,992.571,13696,84,48.286,11136.504,33.894,56.258,776.283,4.761,2.737,0.94,,,,,,,,,4190,626144,35.49,0.237,4574,0.259,0.217,4.6,people tested,,,,,,,,,,55.56,17643060,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,2020-12-05,197391,909,926,13756,60,55,11188.025,51.522,52.485,779.683,3.401,3.117,0.93,,,,,,,,,3507,629651,35.688,0.199,4134,0.234,0.224,4.5,people tested,,,,,,,,,,55.56,17643060,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,2020-12-06,197998,607,840.143,13778,22,50.714,11222.43,34.404,47.619,780.93,1.247,2.874,0.92,,,,,,,,,3325,632976,35.877,0.188,3852,0.218,0.218,4.6,people tested,,,,,,,,,,55.56,17643060,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,2020-12-07,198244,246,794.143,13780,2,45.571,11236.373,13.943,45.012,781.044,0.113,2.583,0.92,,,,,,,,,730,633706,35.918,0.041,3538,0.201,0.224,4.5,people tested,,,,,,,,,,55.56,17643060,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,2020-12-08,198752,508,725.571,13794,14,41.857,11265.166,28.793,41.125,781.837,0.794,2.372,0.91,,,,,,,,,1526,635232,36.005,0.086,3074,0.174,0.236,4.2,people tested,,,,,,,,,,55.56,17643060,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,2020-12-09,199228,476,621.714,13814,20,36,11292.145,26.979,35.238,782.971,1.134,2.04,0.9,,,,,,,,,2314,637546,36.136,0.131,2771,0.157,0.224,4.5,people tested,,,,,,,,,,55.56,17643060,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,2020-12-10,200379,1151,642.143,13850,36,34,11357.384,65.238,36.396,785.011,2.04,1.927,0.91,,,,,,,,,4975,642521,36.418,0.282,2938,0.167,0.219,4.6,people tested,,,,,,,,,,55.56,17643060,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,2020-12-11,200765,386,611.857,13858,8,23.143,11379.262,21.878,34.68,785.465,0.453,1.312,0.91,,,,,,,,,1782,644303,36.519,0.101,2594,0.147,0.236,4.2,people tested,,,,,,,,,,55.56,17643060,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,2020-12-12,201524,759,590.429,13874,16,16.857,11422.282,43.02,33.465,786.372,0.907,0.955,0.91,,,,,,,,,3124,647427,36.696,0.177,2539,0.144,0.233,4.3,people tested,,,,,,,,,,55.56,17643060,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,2020-12-13,202110,586,587.429,13875,1,13.857,11455.496,33.214,33.295,786.428,0.057,0.785,0.92,,,,,,,,,3112,650539,36.872,0.176,2509,0.142,0.234,4.3,people tested,,,,,,,,,,55.56,17643060,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,2020-12-14,202180,70,562.286,13875,0,13.571,11459.463,3.968,31.87,786.428,0,0.769,0.93,,,,,,,,,569,651108,36.904,0.032,2486,0.141,0.226,4.4,people tested,,,,,,,,,,55.56,17643060,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,2020-12-15,202356,176,514.857,13896,21,14.571,11469.439,9.976,29.182,787.618,1.19,0.826,0.94,,,,,,,,,994,652102,36.961,0.056,2410,0.137,0.214,4.7,people tested,,,,,,,,,,55.56,17643060,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,2020-12-16,203461,1105,604.714,13915,19,14.429,11532.07,62.631,34.275,788.695,1.077,0.818,0.96,,,,,,,,,7098,659200,37.363,0.402,3093,0.175,0.196,5.1,people tested,,,,,,,,,,55.56,17643060,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,2020-12-17,204249,788,552.857,13932,17,11.714,11576.733,44.663,31.336,789.659,0.964,0.664,0.96,,,,,,,,,3314,662514,37.551,0.188,2856,0.162,0.194,5.2,people tested,,,,,,,,,,55.56,17643060,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,2020-12-18,205003,754,605.429,13942,10,12,11619.47,42.736,34.315,790.226,0.567,0.68,0.97,,,,,,,,,3089,665603,37.726,0.175,3043,0.172,0.199,5,people tested,,,,,,,,,,55.56,17643060,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,2020-12-19,205920,917,628,13948,6,10.571,11671.445,51.975,35.595,790.566,0.34,0.599,0.97,,,,,,,,,5129,670732,38.017,0.291,3329,0.189,0.189,5.3,people tested,,,,,,,,,,52.78,17643060,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,2020-12-20,206257,337,592.429,13948,0,10.429,11690.546,19.101,33.579,790.566,0,0.591,0.97,,,,,,,,,2194,672926,38.141,0.124,3198,0.181,0.185,5.4,people tested,,,,,,,,,,52.78,17643060,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,2020-12-21,206329,72,592.714,13949,1,10.571,11694.627,4.081,33.595,790.622,0.057,0.599,0.98,,,,,,,,,606,673532,38.175,0.034,3203,0.182,0.185,5.4,people tested,,,,,,,,,,71.3,17643060,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,2020-12-22,206364,35,572.571,13949,0,7.571,11696.61,1.984,32.453,790.622,0,0.429,0.99,,,,,,,,,469,674001,38.202,0.027,3128,0.177,0.183,5.5,people tested,,,,,,,,,,71.3,17643060,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,2020-12-23,207084,720,517.571,13962,13,6.714,11737.42,40.809,29.336,791.359,0.737,0.381,1.01,,,,,,,,,3287,677288,38.388,0.186,2584,0.146,0.2,5,people tested,,,,,,,,,,73.15,17643060,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,2020-12-24,208010,926,537.286,13977,15,6.429,11789.905,52.485,30.453,792.21,0.85,0.364,1.03,,,,,,,,,4580,681868,38.648,0.26,2765,0.157,0.194,5.1,people tested,,,,,,,,,,73.15,17643060,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,2020-12-25,208828,818,546.429,13984,7,6,11836.269,46.364,30.971,792.606,0.397,0.34,1.04,,,,,,,,,2973,684841,38.816,0.169,2748,0.156,0.199,5,people tested,,,,,,,,,,73.15,17643060,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,2020-12-26,209274,446,479.143,13990,6,6,11861.548,25.279,27.158,792.946,0.34,0.34,1.05,,,,,,,,,3041,687882,38.989,0.172,2450,0.139,0.196,5.1,people tested,,,,,,,,,,73.15,17643060,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,2020-12-27,209355,81,442.571,13992,2,6.286,11866.139,4.591,25.085,793.06,0.113,0.356,1.07,,,,,,,,,941,688823,39.042,0.053,2271,0.129,0.195,5.1,people tested,,,,,,,,,,73.15,17643060,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,2020-12-28,209758,403,489.857,13994,2,6.429,11888.981,22.842,27.765,793.173,0.113,0.364,1.1,,,,,,,,,1590,690413,39.132,0.09,2412,0.137,0.203,4.9,people tested,,,,,,,,,,73.15,17643060,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,2020-12-29,210326,568,566,14001,7,7.429,11921.175,32.194,32.081,793.57,0.397,0.421,1.13,,,,,,,,,2083,692496,39.25,0.118,2642,0.15,0.214,4.7,people tested,,,,,,,,,,73.15,17643060,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,2020-12-30,211512,1186,632.571,14023,22,8.714,11988.397,67.222,35.854,794.817,1.247,0.494,1.15,,,,,,,,,5091,697587,39.539,0.289,2900,0.164,0.218,4.6,people tested,,,,,,,,,,73.15,17643060,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,2020-12-31,212512,1000,643.143,14034,11,8.143,12045.076,56.68,36.453,795.44,0.623,0.462,1.16,,,,,,,,,2697,700284,39.692,0.153,2631,0.149,0.244,4.1,people tested,,,,,,,,,,73.15,17643060,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,2021-01-01,213378,866,650,14051,17,9.571,12094.161,49.084,36.842,796.404,0.964,0.543,1.17,,,,,,,,,4229,704513,39.931,0.24,2810,0.159,0.231,4.3,people tested,,,,,,,,,,73.15,17643060,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,2021-01-02,214513,1135,748.429,14059,8,9.857,12158.492,64.331,42.421,796.857,0.453,0.559,1.17,,,,,,,,,4311,708824,40.176,0.244,2992,0.17,0.25,4,people tested,,,,,,,,,,73.15,17643060,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,2021-01-03,214614,101,751.286,14059,0,9.571,12164.216,5.725,42.583,796.857,0,0.543,1.17,,,,,,,,,962,709786,40.23,0.055,2995,0.17,0.251,4,people tested,,,,,,,,,,73.15,17643060,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,2021-01-04,215080,466,760.286,14069,10,10.714,12190.629,26.413,43.093,797.424,0.567,0.607,1.19,,,,,,,,,1637,711423,40.323,0.093,3001,0.17,0.253,3.9,people tested,,,,,,,,,,69.44,17643060,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,2021-01-05,216083,1003,822.429,14103,34,14.571,12247.479,56.85,46.615,799.351,1.927,0.826,1.21,,,,,,,,,,,,,3330,0.189,0.247,4,people tested,,,,,,,,,,69.44,17643060,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,2021-01-06,217377,1294,837.857,14146,43,17.571,12320.822,73.343,47.489,801.788,2.437,0.996,1.21,,,,,,,,,,720182,40.82,,3228,0.183,0.26,3.9,people tested,,,,,,,,,,69.44,17643060,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,2021-01-07,218385,1008,839,14158,12,17.714,12377.955,57.133,47.554,802.469,0.68,1.004,1.2,,,,,,,,,,,,,3280,0.186,0.256,3.9,people tested,,,,,,,,,,69.44,17643060,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,2021-01-08,219148,763,824.286,14165,7,16.286,12421.201,43.246,46.72,802.865,0.397,0.923,1.21,,,,,,,,,,726301,41.166,,3113,0.176,0.265,3.8,people tested,,,,,,,,,,69.44,17643060,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,2021-01-09,220349,1201,833.714,14177,12,16.857,12489.273,68.072,47.255,803.545,0.68,0.955,1.21,,,,,,,,,3999,730300,41.393,0.227,3068,0.174,0.272,3.7,people tested,,,,,,,,,,69.44,17643060,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,2021-01-10,221070,721,922.286,14177,0,16.857,12530.139,40.866,52.275,803.545,0,0.955,1.22,,,,,,,,,2318,732618,41.524,0.131,3262,0.185,0.283,3.5,people tested,,,,,,,,,,69.44,17643060,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,2021-01-11,221506,436,918,14184,7,16.429,12554.852,24.712,52.032,803.942,0.397,0.931,1.24,,,,,,,,,1524,734142,41.611,0.086,3246,0.184,0.283,3.5,people tested,,,,,,,,,,69.44,17643060,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,2021-01-12,222567,1061,926.286,14196,12,13.286,12614.989,60.137,52.501,804.622,0.68,0.753,1.25,,,,,,,,,2961,737103,41.779,0.168,3043,0.172,0.304,3.3,people tested,,,,,,,,,,69.44,17643060,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,2021-01-13,224315,1748,991.143,14229,33,11.857,12714.064,99.076,56.177,806.493,1.87,0.672,1.26,,,,,,,,,5770,742873,42.106,0.327,3242,0.184,0.306,3.3,people tested,,,,,,,,,,69.44,17643060,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,2021-01-14,226002,1687,1088.143,14246,17,12.571,12809.683,95.618,61.675,807.456,0.964,0.713,1.26,,,,,,,,,6113,748986,42.452,0.346,3678,0.208,0.296,3.4,people tested,,,,,,,,,,69.44,17643060,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,2021-01-15,226866,864,1102.571,14273,27,15.429,12858.654,48.971,62.493,808.987,1.53,0.874,1.26,,,,,,,,,3339,752325,42.641,0.189,3718,0.211,0.297,3.4,people tested,,,,,,,,,,69.44,17643060,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,2021-01-16,230808,3942,1494.143,14316,43,19.857,13082.084,223.431,84.687,811.424,2.437,1.125,1.26,,,,,,,,,11403,763728,43.288,0.646,4775,0.271,0.313,3.2,people tested,,,,,,,,,,69.44,17643060,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,2021-01-17,231482,674,1487.429,14319,3,20.286,13120.286,38.202,84.307,811.594,0.17,1.15,1.22,,,,,,,,,2612,766340,43.436,0.148,4817,0.273,0.309,3.2,people tested,,,,,,,,,,69.44,17643060,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,2021-01-18,231644,162,1448.286,14322,3,19.714,13129.468,9.182,82.088,811.764,0.17,1.117,1.2,,,,,,,,,675,767015,43.474,0.038,4696,0.266,0.308,3.2,people tested,,,,,,,,,,69.44,17643060,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,2021-01-19,232568,924,1428.714,14382,60,26.571,13181.84,52.372,80.979,815.165,3.401,1.506,1.18,,,,,,,,,3116,770131,43.651,0.177,4718,0.267,0.303,3.3,people tested,,,,,,,,,,69.44,17643060,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,2021-01-20,234315,1747,1428.571,14437,55,29.714,13280.859,99.019,80.971,818.282,3.117,1.684,1.17,,,,,,,,,5889,776020,43.984,0.334,4735,0.268,0.302,3.3,people tested,,,,,,,,,,69.44,17643060,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,2021-01-21,236189,1874,1455.286,14526,89,40,13387.077,106.217,82.485,823.327,5.044,2.267,1.15,,,,,,,,,6937,782957,44.378,0.393,4853,0.275,0.3,3.3,people tested,0,0,,,,0,0,,,69.44,17643060,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,2021-01-22,237158,969,1470.286,14562,36,41.286,13441.999,54.922,83.335,825.367,2.04,2.34,1.14,,,,,,,,,3902,786859,44.599,0.221,4933,0.28,0.298,3.4,people tested,108,108,,108,108,0,0,,6,69.44,17643060,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,2021-01-23,238232,1074,1060.571,14596,34,40,13502.873,60.874,60.113,827.294,1.927,2.267,1.13,,,,,,,,,4061,790920,44.829,0.23,3885,0.22,0.273,3.7,people tested,,,,,341,,,,19,69.44,17643060,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,2021-01-24,241292,3060,1401.429,14623,27,43.429,13676.312,173.439,79.432,828.824,1.53,2.462,1.14,,,,,,,,,9412,800332,45.362,0.533,4856,0.275,0.289,3.5,people tested,,,,,419,,,,24,69.44,17643060,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,2021-01-25,241567,275,1417.571,14639,16,45.286,13691.899,15.587,80.347,829.731,0.907,2.567,1.12,,,,,,,,,1193,801525,45.43,0.068,4930,0.279,0.288,3.5,people tested,,,,,458,,,,26,69.44,17643060,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,2021-01-26,242146,579,1368.286,14668,29,40.857,13724.717,32.817,77.554,831.375,1.644,2.316,1.1,,,,,,,,,2003,803528,45.544,0.114,4771,0.27,0.287,3.5,people tested,,,,,481,,,,27,69.44,17643060,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,2021-01-27,243535,1389,1317.143,14704,36,38.143,13803.445,78.728,74.655,833.416,2.04,2.162,1.09,,,,,,,,,4644,808172,45.807,0.263,4593,0.26,0.287,3.5,people tested,2982,2982,,,497,0.02,0.02,,28,69.44,17643060,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,2021-01-28,246000,2465,1401.571,14766,62,34.286,13943.16,139.715,79.44,836.93,3.514,1.943,1.08,,,,,,,,,9590,817762,46.35,0.544,4972,0.282,0.282,3.5,people tested,,,,,484,,,,27,69.44,17643060,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,2021-01-29,246687,687,1361.286,14802,36,34.286,13982.098,38.939,77.157,838.97,2.04,1.943,1.07,,,,,,,,,2641,820403,46.5,0.15,4792,0.272,0.284,3.5,people tested,,,,,526,,,,30,69.44,17643060,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,2021-01-30,249779,3092,1649.571,14851,49,36.429,14157.351,175.253,93.497,841.747,2.777,2.065,1.06,,,,,,,,,12181,832584,47.19,0.69,5952,0.337,0.277,3.6,people tested,,,,,502,,,,28,69.44,17643060,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,2021-01-31,250828,1049,1362.286,14859,8,33.714,14216.808,59.457,77.214,842.201,0.453,1.911,1.04,,,,,,,,,3570,836154,47.393,0.202,5117,0.29,0.266,3.8,people tested,,,,,478,,,,27,69.44,17643060,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,2021-02-01,250986,158,1345.571,14890,31,35.857,14225.764,8.955,76.266,843.958,1.757,2.032,1.03,,,,,,,,,887,837041,47.443,0.05,5074,0.288,0.265,3.8,people tested,,,,,454,,,,26,69.44,17643060,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,2021-02-02,251279,293,1304.714,14915,25,35.286,14242.371,16.607,73.951,845.375,1.417,2,1.01,,,,,,,,,1470,838511,47.526,0.083,4998,0.283,0.261,3.8,people tested,,,,,430,,,,24,69.44,17643060,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,2021-02-03,252390,1111,1265,14949,34,35,14305.342,62.971,71.7,847.302,1.927,1.984,1.01,,,,,,,,,4407,842918,47.776,0.25,4964,0.281,0.255,3.9,people tested,,,,,406,,,,23,69.44,17643060,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,2021-02-04,253339,949,1048.429,14968,19,28.857,14359.13,53.789,59.424,848.379,1.077,1.636,1.01,,,,,,,,,3007,845925,47.947,0.17,4023,0.228,0.261,3.8,people tested,6228,6228,,,406,0.04,0.04,,23,69.44,17643060,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,2021-02-05,255412,2073,1246.429,14982,14,25.714,14476.627,117.497,70.647,849.172,0.794,1.457,1.03,,,,,,,,,5750,851675,48.273,0.326,4467,0.253,0.279,3.6,people tested,,,,,369,,,,21,69.44,17643060,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,2021-02-06,257115,1703,1048,15004,22,21.857,14573.152,96.525,59.4,850.419,1.247,1.239,1.02,,,,,,,,,5495,857170,48.584,0.311,3512,0.199,0.298,3.4,people tested,,,,,333,,,,19,69.44,17643060,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,2021-02-07,258282,1167,1064.857,15012,8,21.857,14639.297,66.145,60.356,850.873,0.453,1.239,1.02,,,,,,,,,4025,861195,48.812,0.228,3577,0.203,0.298,3.4,people tested,,,,,297,,,,17,69.44,17643060,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,2021-02-08,258607,325,1088.714,15013,1,17.571,14657.718,18.421,61.708,850.929,0.057,0.996,1.03,,,,,,,,,961,862156,48.867,0.054,3588,0.203,0.303,3.3,people tested,,,,,260,,,,15,69.44,17643060,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2,12.3,80.635,1.5,77.01,0.759
